Invoice Number,UID,LogType,Box ID,Scanned At,Updated At,Scanned By,Product Name,Batch Code,Size,Manufactured At,Expiry At,To,From,Remarks,Entry Type,Active,Organization,Company,Warehouse,Customer Code,Customer Name,SalesReturn,ReturnedFromSameCustomer,UniqueBoxId
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-29W-5MB,10-03-2025 17:25:37,10-03-2025 17:25:37,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-29W-5MB
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-4R6-QFP,10-03-2025 17:26:16,10-03-2025 17:26:16,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-4R6-QFP
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-154-UBF,10-03-2025 17:26:17,10-03-2025 17:26:17,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-154-UBF
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-24Q-0AJ,10-03-2025 17:26:21,10-03-2025 17:26:21,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-24Q-0AJ
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-445-79Q,10-03-2025 17:26:22,10-03-2025 17:26:22,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-445-79Q
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-3HW-K42,10-03-2025 17:26:32,10-03-2025 17:26:32,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-3HW-K42
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-2U8-LJA,10-03-2025 17:26:33,10-03-2025 17:26:33,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-2U8-LJA
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-284-UW9,10-03-2025 17:27:19,10-03-2025 17:27:19,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-284-UW9
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-2H5-UBH,10-03-2025 17:27:20,10-03-2025 17:27:20,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-2H5-UBH
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-2F0-HYN,10-03-2025 17:27:23,10-03-2025 17:27:23,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-2F0-HYN
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-2BC-YB3,10-03-2025 17:27:24,10-03-2025 17:27:24,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-2BC-YB3
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-3F6-O8P,10-03-2025 17:27:37,10-03-2025 17:27:37,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-3F6-O8P
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-1FD-5XP,10-03-2025 17:27:38,10-03-2025 17:27:38,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-1FD-5XP
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-2KU-J9I,10-03-2025 17:28:23,10-03-2025 17:28:23,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-2KU-J9I
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-1CM-LCC,10-03-2025 17:28:24,10-03-2025 17:28:24,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-1CM-LCC
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-4HI-B5D,10-03-2025 17:28:27,10-03-2025 17:28:27,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-4HI-B5D
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-2WD-Q3Z,10-03-2025 17:28:28,10-03-2025 17:28:28,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-2WD-Q3Z
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-4Z6-IE1,10-03-2025 17:29:05,10-03-2025 17:29:05,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-4Z6-IE1
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-4KI-UXB,10-03-2025 17:29:06,10-03-2025 17:29:06,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-4KI-UXB
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-293-O7R,10-03-2025 17:29:59,10-03-2025 17:29:59,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-293-O7R
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-1S0-B03,10-03-2025 17:30:00,10-03-2025 17:30:01,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-1S0-B03
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-2XR-JRA,10-03-2025 17:30:01,10-03-2025 17:30:01,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-2XR-JRA
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-496-Q7A,10-03-2025 17:30:09,10-03-2025 17:30:09,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-496-Q7A
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-3LC-HP4,10-03-2025 17:30:12,10-03-2025 17:30:12,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-3LC-HP4
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-4ID-O9C,10-03-2025 17:30:13,10-03-2025 17:30:13,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-4ID-O9C
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-1QX-EEW,10-03-2025 17:30:27,10-03-2025 17:30:28,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-1QX-EEW
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I45-3LX-104,10-03-2025 17:30:30,10-03-2025 17:30:30,8956048215,CORAGEN,0000191542,60ML,27/04/2024,26/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I45-3LX-104
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-OBM-T8U,10-03-2025 17:31:50,10-03-2025 17:31:50,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-OBM-T8U
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-OWZ-9RN,10-03-2025 17:31:51,10-03-2025 17:31:51,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-OWZ-9RN
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-Q3Z-0R4,10-03-2025 17:31:52,10-03-2025 17:31:52,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-Q3Z-0R4
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-OKB-9I7,10-03-2025 17:32:09,10-03-2025 17:32:09,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-OKB-9I7
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-OL0-NJM,10-03-2025 17:32:10,10-03-2025 17:32:11,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-OL0-NJM
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-P3U-ZFI,10-03-2025 17:32:11,10-03-2025 17:32:12,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-P3U-ZFI
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PE2-PFL,10-03-2025 17:32:23,10-03-2025 17:32:23,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PE2-PFL
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PZ5-H05,10-03-2025 17:32:24,10-03-2025 17:32:24,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PZ5-H05
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-P73-VZD,10-03-2025 17:32:27,10-03-2025 17:32:27,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-P73-VZD
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-QB5-U2C,10-03-2025 17:33:03,10-03-2025 17:33:03,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-QB5-U2C
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-QFT-R3N,10-03-2025 17:33:04,10-03-2025 17:33:04,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-QFT-R3N
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PD2-RJT,10-03-2025 17:33:05,10-03-2025 17:33:05,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PD2-RJT
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-P5P-SK8,10-03-2025 17:33:25,10-03-2025 17:33:25,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-P5P-SK8
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PFC-CPS,10-03-2025 17:33:26,10-03-2025 17:33:26,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PFC-CPS
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-P5A-RZD,10-03-2025 17:33:29,10-03-2025 17:33:29,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-P5A-RZD
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-P7A-VMN,10-03-2025 17:33:43,10-03-2025 17:33:44,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-P7A-VMN
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-P3M-IOJ,10-03-2025 17:33:48,10-03-2025 17:33:48,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-P3M-IOJ
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PJ1-KMU,10-03-2025 17:33:51,10-03-2025 17:33:51,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PJ1-KMU
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-P5G-TTP,10-03-2025 17:34:10,10-03-2025 17:34:10,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-P5G-TTP
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-P8F-Z11,10-03-2025 17:34:11,10-03-2025 17:34:11,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-P8F-Z11
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PCM-KO4,10-03-2025 17:34:15,10-03-2025 17:34:15,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PCM-KO4
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-Q7H-HR9,10-03-2025 17:34:40,10-03-2025 17:34:41,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-Q7H-HR9
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PHB-UWK,10-03-2025 17:34:42,10-03-2025 17:34:42,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PHB-UWK
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PE4-4UD,10-03-2025 17:34:43,10-03-2025 17:34:44,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PE4-4UD
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PHK-LS6,10-03-2025 17:35:16,10-03-2025 17:35:16,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PHK-LS6
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PCO-Z8N,10-03-2025 17:35:17,10-03-2025 17:35:17,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PCO-Z8N
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I46-PAB-RX2,10-03-2025 17:35:18,10-03-2025 17:35:19,8956048215,CORAGEN,0000197039,60ML,20/06/2024,19/06/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I46-PAB-RX2
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I44-TJM-LQR,10-03-2025 17:36:30,10-03-2025 17:36:30,8956048215,CORAGEN,0000190946,60ML,24/04/2024,23/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I44-TJM-LQR
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I44-TQX-NG5,10-03-2025 17:36:31,10-03-2025 17:36:31,8956048215,CORAGEN,0000190946,60ML,24/04/2024,23/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I44-TQX-NG5
FPTSAKL24-00314,FMC032025/AKL/O/228,OLC,I44-TUI-SH2,10-03-2025 17:36:45,10-03-2025 17:36:46,8956048215,CORAGEN,0000190946,60ML,24/04/2024,23/04/2026,RaamKay Crop Science Solutions Private Limited-RAIPUR,RaamKay Crop Science Solutions Private Limited-AKOLA NEW,,SCANNED,True,FMC,RAAMKAY CROP SCIENCE SOLUTIONS PRIVATE LIMITED,Akola,,,False,,FMC032025/AKL/O/228/I44-TUI-SH2
